customer_id,age,gender,region,city_population,family_status,children,education,employment_type,monthly_income,owns_car,owns_house,years_with_bank,number_of_bank_products,average_monthly_balance,has_credit,loan_amount,credit_score,number_of_card_transactions_month,online_payments_share,mobile_app_usage,smartphone_brand,smartphone_price,smartphone_age_months,marketing_contacts_last_year,previous_campaign_response,previous_insurance,insurance_claims,accepted
C104855,28,M,Санкт-Петербург,5323060,single,0,secondary,employed,68110,0,1,6.4,2,37301.08,0,,702.4,34,0.88,5.3,Google,53816,14,2,0,0,,0
C104856,64,F,Омск,1122939,married,1,bachelor,employed,89860,1,1,2.7,3,84865.56,1,1492351.54,558.3,23,0.629,3.6,Google,59417,10,3,0,1,0.0,0
C104857,67,F,Новосибирск,1636560,married,4,bachelor,employed,78025,1,1,4.8,3,166550.78,1,2310087.3,508.5,15,0.318,3.7,Xiaomi,13471,45,4,1,0,,0
C104858,25,F,Нижний Новгород,1244828,single,1,bachelor,employed,51189,1,0,2.8,2,24648.57,1,252610.7,552.5,16,0.853,4.1,Apple,86399,15,1,0,0,,0
C104859,36,F,Омск,1091298,married,2,bachelor,employed,62290,0,0,9.0,1,27477.15,0,,628.8,31,0.836,2.9,Xiaomi,20706,15,3,0,1,1.0,0
C104860,53,F,Казань,1280591,married,1,secondary,self_employed,113235,0,1,3.9,3,134427.73,1,2723339.48,690.3,25,0.558,4.2,Xiaomi,20076,48,3,0,0,,0
C104861,30,M,Санкт-Петербург,5092988,married,0,secondary,employed,53234,1,0,1.6,1,38400.62,0,,,20,0.658,2.1,Samsung,27607,25,3,0,0,,0
C104862,31,M,Самара,1191347,married,1,bachelor,employed,82716,1,1,2.3,2,107543.76,0,,611.6,23,0.875,5.4,Xiaomi,25435,6,1,0,0,,0
C104863,47,M,Омск,1090789,divorced,0,bachelor,employed,70856,0,1,12.0,3,51733.31,1,998076.45,539.6,33,0.832,5.1,Other,11371,18,4,0,0,,1
C104864,66,M,Уфа,1117053,married,4,secondary,employed,49120,1,1,5.9,1,79886.06,1,366526.1,520.8,4,0.28,0.4,Huawei,19075,17,0,0,0,,0
C104865,32,F,Новосибирск,1691208,single,0,master,employed,161411,0,1,9.1,5,464398.59,1,9564279.54,617.2,44,0.948,10.2,Other,17562,11,4,0,1,0.0,0
C104866,35,F,Краснодар,1105617,single,0,bachelor,employed,154693,0,1,5.8,4,89340.08,0,,763.3,36,0.819,1.6,Apple,123367,14,3,0,1,3.0,1
C104867,25,M,Новосибирск,1673556,single,0,master,employed,60999,1,0,7.0,4,23931.05,0,,767.1,26,0.987,3.0,Xiaomi,39700,6,3,0,0,,0
C104868,28,M,Омск,1109309,single,0,bachelor,employed,79179,1,0,10.0,2,29662.76,1,1148365.02,655.7,34,0.857,24.0,Other,21851,21,1,0,1,1.0,0
C104869,65,F,Новосибирск,1688956,married,2,secondary,employed,43797,0,1,0.3,1,109246.3,0,,,10,0.493,,Xiaomi,19270,22,1,0,1,1.0,0
C104870,47,F,Москва,12192127,single,0,bachelor,employed,147289,1,1,7.5,5,87996.73,1,1255089.29,749.1,25,0.487,4.4,Samsung,54822,3,5,1,1,1.0,1
C104871,37,M,Санкт-Петербург,5340657,single,1,secondary,self_employed,92258,1,1,3.6,7,54811.99,1,974117.65,640.0,29,0.826,4.3,Samsung,38643,5,10,1,1,2.0,1
C104872,53,F,Челябинск,1199925,married,4,bachelor,employed,73605,1,0,5.3,4,60545.2,0,,712.6,16,0.546,0.5,Xiaomi,20155,13,2,0,0,,0
C104873,50,M,Москва,12971560,married,1,secondary,employed,254402,1,1,8.1,5,1107760.83,1,1860057.53,728.4,58,0.953,3.1,Apple,79324,22,6,0,1,0.0,1
C104874,19,M,Уфа,1108450,single,0,bachelor,employed,50766,0,0,1.0,2,24096.48,0,,,20,0.709,5.1,Xiaomi,13086,48,5,1,1,0.0,0
C104875,29,F,Челябинск,1177073,single,0,bachelor,employed,33944,0,0,9.2,1,14312.99,0,,569.4,11,0.662,3.4,Xiaomi,15674,13,3,0,0,,0
C104876,67,M,Новосибирск,1639958,married,2,secondary,employed,25772,0,1,1.1,1,28738.78,0,,,4,0.373,0.9,Huawei,12581,48,1,0,1,0.0,0
C104877,34,F,Нижний Новгород,1272743,single,0,bachelor,employed,66525,0,0,16.0,2,27374.49,1,518800.19,637.3,24,0.723,5.2,Other,9389,3,1,0,0,,0
C104878,35,M,Самара,1173473,single,0,secondary,employed,79497,1,0,3.0,3,57717.77,0,,681.4,37,0.67,3.0,Apple,54362,38,1,0,0,,0
C104879,30,F,Уфа,1180186,single,0,bachelor,employed,64104,1,0,11.3,3,106248.69,0,,622.9,20,0.741,2.6,Samsung,31897,34,0,0,1,0.0,0
C104880,53,F,Москва,13072544,married,3,master,employed,417589,1,1,1.4,1,3143582.65,0,,720.4,49,0.636,2.2,Google,122949,24,0,1,1,2.0,1
C104881,52,F,Нижний Новгород,1235772,married,1,bachelor,employed,103205,0,0,5.3,3,126541.27,0,,739.2,34,0.783,4.9,Huawei,59649,3,2,0,1,0.0,1
C104882,53,F,Нижний Новгород,1193939,divorced,2,master,employed,134361,0,1,2.1,2,222275.75,1,901966.71,726.4,43,0.648,7.2,Huawei,27834,34,4,0,0,,0
C104883,45,M,Уфа,1190484,single,0,master,employed,196387,1,1,6.5,5,317865.17,0,,,30,0.545,5.1,Samsung,59040,15,3,0,1,0.0,0
C104884,40,F,Краснодар,1166378,single,0,secondary,employed,31944,0,0,1.2,1,8534.81,0,,523.6,14,0.823,1.4,Other,9071,12,0,0,1,0.0,0
C104885,46,F,Казань,1316536,single,2,bachelor,employed,64575,1,0,3.7,4,32639.37,1,589805.77,505.1,13,0.469,2.8,Other,16505,8,1,0,1,0.0,0
C104886,32,F,Санкт-Петербург,5149088,single,1,bachelor,employed,83875,1,0,4.9,2,65222.85,1,1501537.14,584.0,43,0.915,5.6,Apple,94352,14,1,0,1,0.0,1
C104887,46,M,Ростов-на-Дону,1107416,single,0,master,employed,60695,0,1,14.0,2,93864.22,0,,613.6,21,0.627,5.0,Xiaomi,18688,3,0,0,0,,0
C104888,45,M,Нижний Новгород,1163470,married,2,bachelor,employed,97379,1,1,5.4,3,47513.37,1,1499973.3,622.7,38,0.646,5.3,Xiaomi,31781,9,5,1,1,1.0,1
C104889,24,F,Москва,12588151,single,0,master,employed,265260,1,1,6.0,3,157339.87,1,4557603.48,759.1,65,0.76,16.8,Apple,149412,8,4,0,1,0.0,1
C104890,40,M,Новосибирск,1597377,married,1,bachelor,employed,83852,1,1,5.1,5,24162.91,0,,621.0,45,0.768,10.1,Samsung,52397,8,5,0,1,0.0,1
C104891,71,M,Москва,12303950,married,2,secondary,employed,105154,1,1,15.3,4,225916.8,1,2499535.54,648.3,34,0.733,1.2,Huawei,20277,20,8,0,1,2.0,0
C104892,37,F,Казань,1369188,single,1,bachelor,employed,42356,0,0,12.7,1,42132.25,1,448790.15,501.7,13,0.505,1.8,Samsung,23555,28,3,0,0,,0
C104893,49,F,Москва,12693325,single,0,secondary,self_employed,215674,1,0,9.4,3,775093.91,1,2939667.93,823.1,39,0.732,6.2,Apple,149412,2,9,1,1,1.0,1
C104894,20,M,Санкт-Петербург,4958598,single,0,master,employed,126242,0,0,1.8,3,216356.21,0,,612.4,44,0.954,3.0,Samsung,24029,35,3,0,1,0.0,0
C104895,55,M,Екатеринбург,1531710,divorced,3,bachelor,unemployed,31067,0,0,5.2,2,18186.52,1,458623.87,493.2,2,0.307,1.2,Other,6262,15,2,0,1,0.0,0
C104896,38,M,Москва,12621917,married,2,bachelor,employed,155046,0,0,6.8,3,120399.0,0,,681.4,33,0.875,6.1,Apple,65692,48,9,1,0,,1
C104897,30,F,Санкт-Петербург,5473084,single,0,bachelor,employed,206791,0,1,5.7,1,128170.63,0,,736.0,55,0.951,10.9,Apple,149412,13,0,1,0,,1
C104898,51,F,Челябинск,1173806,married,0,secondary,employed,79442,1,1,4.3,5,95616.8,1,881884.22,692.4,42,0.783,4.9,Other,8630,21,4,0,1,1.0,0
C104899,34,F,Санкт-Петербург,5515771,single,0,secondary,employed,69044,1,0,3.9,4,128571.22,1,1976908.77,728.8,25,0.633,5.9,Huawei,33774,20,2,1,1,1.0,1
C104900,27,M,Екатеринбург,1479177,single,0,bachelor,self_employed,71048,0,0,3.8,2,94800.19,0,,559.0,21,0.811,4.4,Huawei,24418,1,5,0,0,,0
C104901,28,F,Ростов-на-Дону,1150587,single,0,secondary,employed,30232,0,0,3.2,1,20224.07,0,,571.7,11,0.681,2.4,Xiaomi,11212,48,2,0,0,,0
C104902,34,F,Новосибирск,1584009,single,0,secondary,employed,49858,0,0,11.9,3,61642.17,1,573070.97,593.6,14,0.643,3.1,Apple,47836,36,2,0,0,,0
C104903,30,F,Москва,12839274,single,0,secondary,self_employed,82040,0,0,4.6,3,77609.58,0,,605.1,25,0.951,3.9,Samsung,37196,12,0,1,1,1.0,1
C104904,51,F,Челябинск,1176593,married,2,bachelor,employed,122781,1,1,13.0,4,89625.46,1,1134561.48,708.9,32,0.803,2.9,Apple,89236,9,2,0,1,0.0,1
C104905,43,M,Челябинск,1172500,married,2,secondary,employed,246697,1,1,5.1,5,206162.82,1,2084683.76,763.2,45,0.945,1.9,OnePlus,79589,19,5,1,1,2.0,1
C104906,68,M,Екатеринбург,1495253,single,0,bachelor,employed,62481,1,0,10.3,3,29214.14,0,,646.7,12,0.314,0.2,Huawei,31147,7,0,0,0,,0
C104907,43,F,Ростов-на-Дону,1145577,married,3,bachelor,employed,63027,1,0,15.1,2,44201.37,0,,645.1,22,0.711,4.2,Apple,65280,4,2,0,1,1.0,1
C104908,30,F,Москва,11857940,single,0,bachelor,employed,115776,0,0,8.8,2,145586.43,1,1555278.38,596.2,29,0.915,1.1,Apple,133671,9,6,0,0,,1
C104909,26,F,Челябинск,1190618,single,0,master,employed,38349,0,0,8.0,4,39853.51,0,,586.4,12,0.669,2.1,Huawei,20675,19,2,0,1,3.0,0
C104910,49,F,Екатеринбург,1493585,married,0,secondary,employed,76843,0,1,8.3,4,59365.37,1,1376557.08,816.7,16,0.539,1.5,Xiaomi,36289,6,6,0,1,0.0,0
C104911,27,F,Казань,1325862,single,0,bachelor,self_employed,159709,1,1,9.0,2,240494.88,1,1964853.65,725.6,43,0.986,8.8,Samsung,118021,1,3,1,1,1.0,1
C104912,44,M,Москва,13042776,married,0,bachelor,employed,154116,0,1,4.1,4,508251.97,1,3463660.68,650.2,35,0.552,1.5,Apple,140368,7,3,1,1,1.0,1
C104913,68,M,Челябинск,1175493,married,3,secondary,employed,28325,0,1,4.4,1,16250.69,0,,533.1,3,0.317,0.9,Xiaomi,9871,48,0,0,0,,0
C104914,63,M,Уфа,1108754,married,4,master,self_employed,313158,1,1,4.9,3,1957030.99,1,17722359.5,723.8,31,0.531,1.3,Apple,149412,15,3,0,1,0.0,1
C104915,42,F,Уфа,1102632,married,1,bachelor,employed,206017,0,1,12.9,3,317286.8,1,9746868.44,682.3,40,0.718,6.3,Xiaomi,32498,9,5,0,1,0.0,0
C104916,23,F,Казань,1241143,single,0,secondary,employed,28334,0,0,2.9,1,9459.5,0,,,20,0.887,5.4,Xiaomi,17380,18,0,0,0,,0
C104917,42,F,Краснодар,1124571,single,0,bachelor,employed,109862,0,1,15.1,2,240788.51,1,1618746.32,685.7,37,0.655,4.9,Apple,97553,5,2,1,1,2.0,1
C104918,25,M,Санкт-Петербург,5441846,single,0,secondary,self_employed,61806,1,0,7.0,3,18518.0,1,338612.26,604.5,31,0.893,2.2,Samsung,42057,30,2,1,0,,0
C104919,27,M,Москва,12869599,married,0,bachelor,employed,113910,0,1,4.5,3,113139.0,1,1943393.75,692.8,33,0.921,9.0,Xiaomi,41425,6,2,1,1,0.0,1
C104920,46,F,Москва,12526270,single,0,bachelor,employed,216750,1,1,1.3,4,159884.23,1,2744943.19,696.6,37,0.626,7.2,Apple,113695,15,4,1,1,0.0,1
C104921,68,F,Казань,1333649,married,2,secondary,employed,21717,0,1,1.6,1,57216.1,0,,525.6,2,0.123,,Xiaomi,15169,37,1,1,1,1.0,0
C104922,33,F,Москва,12655201,single,0,bachelor,employed,119563,1,1,5.2,3,110137.81,0,,678.1,25,0.753,5.7,Apple,117051,28,4,1,1,0.0,1
C104923,18,F,Новосибирск,1666234,single,0,master,employed,74442,1,0,0.0,2,27307.13,1,3587185.31,559.7,35,0.961,16.5,Xiaomi,47973,7,0,0,0,,0
C104924,32,M,Екатеринбург,1435815,single,0,secondary,employed,100871,1,0,9.4,3,93433.24,1,635089.73,700.3,44,0.828,8.6,Apple,80245,16,2,0,1,0.0,1
C104925,27,M,Краснодар,1047079,single,0,bachelor,employed,66297,0,0,7.3,1,45267.75,0,,,34,0.926,1.7,Apple,70331,4,2,0,0,,0
C104926,32,M,Москва,13101116,married,0,secondary,employed,92488,1,1,10.6,5,343102.93,1,606828.06,768.7,35,0.892,1.5,Other,11213,42,3,0,1,0.0,0
C104927,31,M,Омск,1114116,single,0,bachelor,employed,89083,1,0,1.0,5,51784.48,1,1091649.19,698.7,20,0.642,2.3,Xiaomi,24022,19,1,0,0,,0
C104928,29,M,Санкт-Петербург,5384556,single,1,secondary,employed,25202,0,1,10.8,1,16087.51,0,,541.1,17,0.799,5.1,Samsung,37053,6,0,0,0,,0
C104929,44,M,Санкт-Петербург,5510645,married,1,secondary,employed,38948,0,1,6.4,1,168345.94,0,,585.5,7,0.564,1.9,Huawei,15129,32,0,0,0,,0
C104930,66,M,Самара,1171685,married,1,master,employed,51457,0,1,17.6,4,77339.27,0,,613.3,13,0.444,0.4,Other,12310,15,5,0,1,0.0,0
C104931,30,M,Нижний Новгород,1243385,single,0,bachelor,employed,82405,1,0,1.8,6,59162.23,0,,,39,0.99,11.2,Apple,98759,17,3,0,0,,1
C104932,38,M,Челябинск,1204982,single,0,secondary,employed,34386,0,1,4.9,2,14532.34,0,,540.9,20,0.863,3.5,Xiaomi,16415,24,1,0,0,,0
C104933,55,F,Челябинск,1214640,married,1,master,employed,48546,1,1,2.0,2,49289.45,0,,,17,0.393,3.0,Xiaomi,24717,11,1,0,1,1.0,0
C104934,27,M,Москва,12567104,married,0,master,employed,140823,1,0,1.6,1,131060.04,1,527336.1,666.1,33,0.834,0.9,Apple,123350,19,2,0,1,0.0,1
C104935,36,F,Самара,1214359,single,0,bachelor,employed,36680,0,0,5.4,1,36067.84,0,,604.6,15,0.682,5.0,Huawei,22868,7,0,0,0,,0
C104936,23,F,Омск,1097539,single,0,secondary,employed,18225,0,0,5.0,2,3895.05,0,,476.6,3,0.731,5.4,Xiaomi,5333,48,1,0,0,,0
C104937,29,M,Ростов-на-Дону,1131358,single,0,bachelor,employed,80914,0,1,8.5,4,95771.95,1,2766419.64,685.4,21,0.63,8.0,Samsung,48720,13,6,0,1,0.0,1
C104938,67,M,Екатеринбург,1474950,married,0,bachelor,employed,45638,1,1,10.5,1,66625.49,1,138002.11,574.5,10,0.516,3.7,Xiaomi,12473,48,1,0,0,,0
C104939,51,F,Москва,12638837,married,0,bachelor,self_employed,242982,0,1,4.5,8,479341.39,1,924878.22,815.7,47,0.764,5.1,Xiaomi,51600,12,3,1,1,1.0,1
C104940,63,F,Уфа,1188077,married,3,secondary,employed,78466,1,1,6.0,2,44736.36,1,440939.1,566.0,21,0.516,5.0,Other,9404,7,4,0,0,,0
C104941,45,F,Краснодар,1093079,married,4,bachelor,employed,116395,1,0,8.1,3,257579.24,0,,662.5,36,0.796,8.0,Xiaomi,34425,9,2,0,1,1.0,1
C104942,38,F,Екатеринбург,1501871,single,0,secondary,unemployed,18572,0,0,20.0,1,5117.67,0,,498.0,2,0.598,5.0,Xiaomi,8904,48,3,1,1,0.0,0
C104943,19,M,Новосибирск,1696477,married,0,bachelor,employed,110166,1,0,1.0,1,43109.99,0,,606.5,37,0.963,2.9,Apple,93613,15,3,0,1,1.0,1
C104944,33,M,Казань,1356991,single,0,phd,unemployed,44778,0,0,6.9,4,55007.78,0,,664.6,22,0.824,6.2,Xiaomi,14342,41,3,0,1,1.0,0
C104945,34,F,Челябинск,1158278,single,0,bachelor,employed,87965,1,0,12.1,4,90676.84,1,1737616.21,728.3,23,0.739,7.2,Other,9316,23,7,0,0,,0
C104946,36,F,Казань,1366131,single,1,master,employed,137849,1,0,1.8,2,61191.49,1,431926.66,,47,0.925,3.4,Huawei,37404,5,3,0,0,,0
C104947,47,M,Новосибирск,1583579,married,3,bachelor,employed,46829,0,1,2.3,2,23654.6,1,297236.57,518.6,20,0.819,2.1,Huawei,11070,25,0,0,1,0.0,0
C104948,36,F,Ростов-на-Дону,1088084,married,2,bachelor,employed,108078,1,1,11.7,6,154097.76,1,1661086.23,775.1,33,0.826,2.6,Samsung,72627,8,5,1,1,1.0,1
C104949,35,F,Челябинск,1178078,divorced,1,bachelor,employed,16340,0,0,9.8,1,4012.24,1,129405.02,536.8,3,0.386,1.2,Xiaomi,9976,7,1,1,0,,0
C104950,34,M,Краснодар,1121168,single,0,bachelor,employed,44425,0,0,2.3,1,10167.85,0,,561.2,18,0.657,3.7,Xiaomi,7895,48,0,0,0,,0
C104951,27,F,Омск,1150491,single,0,bachelor,employed,29250,0,0,9.0,3,28614.98,1,193983.1,616.1,10,0.799,7.5,Xiaomi,9506,16,3,0,0,,0
C104952,33,M,Нижний Новгород,1171747,single,0,bachelor,employed,61028,1,1,2.6,1,56896.72,0,,,27,0.836,8.2,Xiaomi,21580,9,1,0,0,,0
C104953,34,F,Самара,1149350,married,1,secondary,employed,23668,0,0,7.4,1,5024.51,1,984631.35,516.2,4,0.582,8.8,Other,5403,5,1,0,0,,0
C104954,39,F,Казань,1278576,single,2,secondary,employed,25288,0,0,5.6,2,11183.96,0,,576.6,8,0.739,1.1,Xiaomi,19148,20,0,0,0,,0
C104955,35,F,Москва,12783274,single,2,master,employed,134368,1,1,3.2,1,134819.69,1,1379453.41,566.5,38,0.929,5.4,Xiaomi,21960,18,1,0,1,1.0,0
C104956,67,M,Санкт-Петербург,5611598,single,0,bachelor,self_employed,98375,1,1,2.0,1,147122.43,1,979853.05,684.4,31,0.758,2.4,Huawei,25704,31,3,1,0,,0
C104957,40,M,Москва,12984907,single,2,bachelor,employed,180193,1,0,3.9,1,942203.33,1,3410224.4,645.6,45,0.968,6.9,Apple,92364,17,3,0,0,,1
C104958,49,F,Санкт-Петербург,5498469,married,3,bachelor,employed,101532,1,1,6.2,6,178262.58,0,,680.9,33,0.891,2.2,Xiaomi,28449,7,6,1,1,1.0,1
C104959,30,M,Москва,12312555,single,1,secondary,employed,84512,1,0,12.0,2,44215.59,1,2634597.84,635.1,34,0.947,19.8,Samsung,59970,17,1,1,1,0.0,1
C104960,39,M,Санкт-Петербург,5416569,single,0,bachelor,self_employed,129252,0,1,5.0,4,435637.27,1,602301.29,573.2,46,0.967,7.8,Apple,115224,4,4,0,1,0.0,1
C104961,27,F,Новосибирск,1603423,single,0,bachelor,employed,79215,0,1,2.3,4,46014.92,1,687901.77,761.1,23,0.769,9.8,Huawei,32142,4,2,1,1,0.0,1
C104962,24,F,Ростов-на-Дону,1121340,married,0,bachelor,employed,98705,0,1,6.0,2,134956.64,0,,722.3,42,0.978,5.3,Samsung,49078,23,3,1,0,,1
C104963,28,M,Уфа,1105748,married,0,secondary,unemployed,11476,0,0,10.0,2,3229.15,0,,517.2,2,0.611,4.3,Huawei,12476,16,0,0,0,,0
C104964,54,F,Санкт-Петербург,5577626,married,0,master,employed,84529,0,0,6.6,2,120989.14,1,236035.29,621.7,28,0.565,2.4,Google,41672,18,2,0,1,0.0,0
C104965,30,F,Челябинск,1199295,married,0,bachelor,employed,54401,0,1,5.9,3,12887.59,1,356159.92,516.2,24,0.757,6.4,Samsung,44446,25,3,1,0,,0
C104966,23,M,Москва,12339255,single,0,master,self_employed,144615,1,0,2.4,3,505885.66,0,,,30,0.859,6.7,Huawei,27748,27,1,0,1,1.0,0
C104967,34,F,Новосибирск,1540892,single,0,secondary,employed,61516,0,0,6.5,2,96558.56,1,356857.57,632.0,23,0.658,5.0,Apple,47450,38,2,0,0,,0
C104968,35,F,Краснодар,1089506,married,0,secondary,employed,23795,0,1,17.0,3,25272.36,1,517128.75,566.0,16,0.717,2.8,Other,5301,10,3,0,0,,0
C104969,42,M,Новосибирск,1604277,single,2,phd,employed,238836,1,0,3.5,3,958718.75,1,3708231.03,715.1,52,0.87,19.2,Apple,106683,6,2,1,1,1.0,1
C104970,56,M,Уфа,1145494,married,5,master,self_employed,38927,0,1,9.1,3,30506.31,1,321878.53,628.3,13,0.7,1.3,Huawei,17664,6,3,0,0,,0
C104971,39,M,Самара,1197021,married,1,bachelor,employed,47380,1,0,2.2,1,48247.42,1,1839768.18,582.4,23,0.631,22.6,Samsung,36740,13,1,1,0,,0
C104972,54,M,Челябинск,1210304,married,1,bachelor,unemployed,28581,0,0,10.7,1,15988.11,1,203526.51,523.6,4,0.45,0.7,Huawei,24132,22,0,0,0,,0
C104973,22,M,Москва,11995385,single,0,secondary,employed,46307,0,0,3.0,2,21501.41,0,,,23,0.868,10.1,Other,8209,13,2,0,0,,0
C104974,40,F,Москва,12647215,married,1,master,employed,417589,1,1,11.4,6,2435276.79,0,,850.0,62,0.869,7.5,Apple,149412,22,5,1,1,0.0,1
C104975,67,M,Нижний Новгород,1233672,married,3,bachelor,employed,80192,1,0,7.5,3,94843.94,1,427670.72,635.9,18,0.309,3.9,Xiaomi,18073,30,1,0,1,0.0,0
C104976,50,M,Челябинск,1146978,married,3,master,employed,97326,1,0,4.8,4,167890.52,0,,763.9,37,0.665,15.4,Samsung,58540,9,3,1,1,0.0,1
C104977,20,M,Санкт-Петербург,5130147,single,0,bachelor,employed,56015,0,0,2.0,1,10891.1,1,1346547.7,633.1,33,0.958,7.4,Other,13390,12,0,0,0,,0
C104978,29,F,Краснодар,1163913,single,0,bachelor,employed,108381,1,0,7.1,2,39231.32,1,1881087.36,663.8,43,0.893,20.0,Apple,49065,5,4,0,1,0.0,1
C104979,51,F,Краснодар,1109251,married,1,master,employed,64275,0,0,9.9,3,27905.04,1,330088.17,581.6,11,0.529,0.6,Xiaomi,25163,23,3,0,1,1.0,0
C104980,40,M,Москва,12445309,married,2,bachelor,employed,109201,0,0,5.5,3,166265.66,1,2926384.08,704.3,34,0.645,19.2,Xiaomi,36215,6,3,0,1,0.0,1
C104981,60,F,Челябинск,1236693,married,2,bachelor,employed,37190,0,0,13.3,2,27845.9,1,107375.52,646.7,7,0.466,1.7,Xiaomi,12592,48,6,0,0,,0
C104982,66,F,Москва,12632368,married,0,secondary,unemployed,21527,0,0,0.7,2,11039.2,0,,,5,0.67,1.3,Other,7256,21,3,0,0,,0
C104983,31,F,Новосибирск,1505973,single,0,bachelor,unemployed,15345,0,0,7.9,1,3548.44,0,,445.6,3,0.455,1.9,Xiaomi,8056,29,0,0,0,,0
C104984,30,F,Санкт-Петербург,5535296,married,0,master,employed,176417,0,0,12.0,3,169086.75,1,1587216.54,759.3,53,0.991,1.5,Apple,115722,19,3,0,0,,1
C104985,35,F,Новосибирск,1668598,single,0,secondary,employed,76152,0,0,4.6,3,71343.39,1,1411719.27,702.5,26,0.821,6.5,Samsung,34940,40,4,0,0,,0
C104986,22,F,Москва,12522085,single,0,secondary,employed,114894,1,0,4.0,4,127133.06,0,,623.9,48,0.865,15.0,Apple,87382,11,2,1,1,1.0,1
C104987,34,F,Москва,12143964,married,0,master,employed,122769,0,1,9.6,5,50658.4,0,,768.8,35,0.874,0.4,Apple,67303,27,4,1,1,1.0,1
C104988,35,F,Новосибирск,1680088,single,0,master,employed,126354,1,1,14.8,1,302285.99,1,484017.85,758.2,44,0.852,6.3,Google,86547,4,1,1,1,0.0,1
C104989,61,M,Екатеринбург,1445806,married,3,bachelor,employed,46435,1,0,3.2,1,19393.34,1,966618.97,618.6,4,0.218,1.5,Xiaomi,8902,48,2,0,1,1.0,0
C104990,36,F,Москва,12046928,married,3,bachelor,self_employed,113642,1,0,5.4,2,64275.7,1,703732.56,635.0,39,0.929,1.5,Xiaomi,28756,12,2,0,0,,0
C104991,33,F,Омск,1161135,single,0,bachelor,self_employed,130572,0,0,15.0,3,258056.93,0,,757.8,53,0.889,1.7,Apple,88121,27,7,0,1,0.0,1
C104992,57,M,Челябинск,1272045,married,5,secondary,employed,83838,0,0,6.3,3,88979.63,1,431071.67,708.7,25,0.629,3.9,Samsung,41437,20,3,1,0,,0
C104993,72,F,Нижний Новгород,1325572,married,1,master,self_employed,50179,1,0,12.4,2,25340.25,0,,598.2,7,0.135,1.3,Xiaomi,16539,25,0,0,0,,0
C104994,29,F,Челябинск,1259535,married,1,bachelor,employed,27203,0,0,11.0,3,10108.11,0,,546.2,18,0.901,5.5,Xiaomi,16630,11,0,0,0,,0
C104995,27,F,Москва,12578111,single,0,bachelor,employed,200958,0,1,7.3,2,411806.45,1,2967339.52,708.2,55,0.959,1.8,Samsung,83631,9,5,1,1,2.0,1
C104996,41,M,Новосибирск,1700468,single,1,secondary,self_employed,23210,0,0,18.6,1,4357.84,0,,453.7,3,0.645,3.2,Xiaomi,29367,10,0,0,0,,0
C104997,29,M,Самара,1139803,single,0,master,employed,49035,0,1,3.7,1,26810.46,1,226093.59,515.1,18,0.612,4.8,Samsung,29720,13,2,0,0,,0
C104998,22,F,Нижний Новгород,1211636,single,0,secondary,employed,40236,0,0,0.9,2,12560.98,0,,,18,0.877,1.6,Xiaomi,17900,27,3,0,0,,0
C104999,26,M,Новосибирск,1657281,single,0,secondary,unemployed,19550,0,0,3.9,1,9804.8,1,519851.97,505.6,10,0.856,6.4,Xiaomi,8903,43,0,0,0,,0
C105000,29,M,Москва,12654692,single,0,bachelor,employed,50413,0,0,4.6,2,13265.08,0,,465.6,26,0.746,4.7,Xiaomi,14494,22,1,0,0,,0
C105001,36,F,Москва,12609215,single,0,bachelor,employed,250002,1,0,7.0,3,183130.46,1,2722807.12,761.3,42,0.989,5.2,Apple,143572,5,1,1,1,1.0,1
C105002,30,F,Омск,1082406,single,1,bachelor,employed,54887,0,0,10.0,4,29714.17,0,,656.5,24,0.821,3.2,Other,13729,16,1,0,0,,0
C105003,21,F,Уфа,1166874,single,0,master,employed,105389,1,0,3.0,3,194060.33,0,,655.0,35,0.951,12.9,Apple,54187,33,1,1,0,,1
C105004,33,F,Москва,13080752,single,0,master,employed,71211,0,0,4.9,2,30202.84,1,543178.89,611.8,31,0.957,5.5,Samsung,31676,27,2,1,1,1.0,1
C105005,41,F,Самара,1161463,married,1,bachelor,employed,45685,0,1,3.9,3,10775.25,1,593273.23,556.5,14,0.741,5.7,Other,7507,28,3,0,1,0.0,0
C105006,44,F,Краснодар,1063256,married,1,secondary,employed,49566,0,1,8.9,3,19981.84,0,,584.5,21,0.632,3.3,Apple,68301,17,0,1,1,0.0,1
C105007,28,F,Екатеринбург,1526805,single,0,master,employed,185379,1,0,5.3,4,213368.36,0,,786.2,46,0.787,2.0,Huawei,64616,1,3,0,1,0.0,1
C105008,50,F,Санкт-Петербург,5269853,married,5,bachelor,employed,78797,0,1,4.9,2,65325.38,1,1078098.0,559.1,34,0.835,2.9,Other,25668,0,3,0,0,,0
C105009,50,M,Екатеринбург,1465365,married,3,bachelor,employed,38187,0,0,8.0,2,16973.26,1,110273.24,694.0,17,0.507,0.9,Google,18806,38,0,0,1,1.0,0
C105010,35,M,Самара,1192373,single,0,secondary,employed,83237,0,1,5.5,2,41169.05,0,,649.7,32,0.932,11.4,Xiaomi,30831,13,1,0,0,,0
C105011,71,F,Москва,12343093,married,1,secondary,employed,43072,0,0,16.6,3,47806.52,0,,577.1,2,0.302,0.4,Xiaomi,35660,7,2,0,1,0.0,0
